# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
TMEM249	TMEM249	NM_001252402.3	protein_coding	0	0	3	43	0	0	1	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	37
TMEM249	TMEM249	NM_001252404.3	protein_coding	0	2	1	43	0	0	1	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	2	37
TMEM249	TMEM249	NM_001280561.1	protein_coding	0	1	3	50	0	0	4	0	0	0	0	0	0	6	3	0	0	0	0	1	0	0	0	0	0	41
TMEM249	TMEM249	NR_047684.3		0	0	0	46	0	0	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	37
TMEM64	TMEM64	NM_001008495.4	protein_coding	0	1	10	4	4	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0
TMEM64	TMEM64	NM_001146273.1	protein_coding	0	1	10	4	4	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0
TMEM65	TMEM65	NM_194291.2	protein_coding	0	0	0	9	2	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TMEM67	TMEM67	NM_001142301.1	protein_coding	0	0	0	58	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0
TMEM67	TMEM67	NM_153704.6	protein_coding	1	0	1	56	0	0	0	0	0	0	0	0	0	57	1	0	0	1	0	0	0	0	0	0	0	0
TMEM67	TMEM67	NR_024522.2		1	0	0	57	0	0	0	0	0	0	0	0	0	57	0	1	0	1	0	0	0	0	0	0	0	0
TMEM68	TMEM68	NM_001286657.2	protein_coding	0	0	0	26	4	0	5	0	0	0	3	0	0	10	0	0	0	0	0	0	0	0	0	0	0	4
TMEM68	TMEM68	NM_001286660.2	protein_coding	0	0	1	17	0	0	5	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	4
TMEM68	TMEM68	NM_001286661.2	protein_coding	0	0	0	26	4	0	4	0	0	0	3	0	0	11	0	0	0	0	0	0	0	0	0	0	0	4
TMEM68	TMEM68	NM_001363176.1	protein_coding	0	0	0	26	4	0	5	0	0	0	3	0	0	10	0	0	0	0	0	0	0	0	0	0	0	4
TMEM68	TMEM68	NM_001363177.1	protein_coding	0	0	0	26	4	0	5	0	0	0	3	0	0	10	0	0	0	0	0	0	0	0	0	0	0	4
TMEM68	TMEM68	NM_152417.3	protein_coding	0	0	0	26	4	0	5	0	0	0	3	0	0	10	0	0	0	0	0	0	0	0	0	0	0	4
TMEM68	TMEM68	NR_156454.1		0	0	0	26	0	0	0	0	0	0	3	0	0	10	0	9	0	0	0	0	0	0	0	0	0	4
TMEM70	TMEM70	NM_001040613.2	protein_coding	0	0	3	12	2	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	6
TMEM70	TMEM70	NM_017866.6	protein_coding	0	0	3	12	2	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	6
TMEM70	TMEM70	NR_033334.1		0	0	0	15	0	0	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	6
TMEM71	TMEM71	NM_001145153.2	protein_coding	0	0	0	37	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0
TMEM71	TMEM71	NM_001364885.2	protein_coding	0	0	2	35	0	0	0	0	0	0	0	0	0	35	2	0	0	0	0	1	0	0	0	0	0	0
TMEM71	TMEM71	NM_144649.3	protein_coding	0	0	2	35	0	0	0	0	0	0	0	0	0	35	2	0	0	0	0	0	0	0	0	0	0	0
TMEM74	TMEM74	NM_153015.3	protein_coding	0	0	0	5	1	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
TMEM74	TMEM74	NR_136411.2		0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0
TNFRSF10A	TNFRSF10A	NM_003844.4	protein_coding	0	0	3	26	1	0	0	0	0	0	0	0	0	24	3	0	0	0	0	0	0	0	0	0	0	1
TNFRSF10B	TNFRSF10B	NM_003842.5	protein_coding	0	2	5	59	8	1	1	0	0	0	23	0	0	25	5	0	0	0	0	0	0	0	0	0	1	2
TNFRSF10B	TNFRSF10B	NM_147187.3	protein_coding	0	2	3	61	8	1	1	0	0	0	23	0	0	27	3	0	0	0	0	0	0	0	0	0	1	2
TNFRSF10B	TNFRSF10B	NR_027140.2		0	0	0	65	0	0	0	0	0	0	23	0	0	27	0	13	0	0	0	0	0	0	0	0	0	2
TNFRSF10C	TNFRSF10C	NM_003841.4	protein_coding	0	1	4	12	0	0	2	0	0	0	0	0	0	10	4	0	0	0	0	0	0	0	0	0	1	0
TNFRSF10D	TNFRSF10D	NM_003840.5	protein_coding	0	0	3	20	2	0	0	0	0	0	1	0	0	16	3	0	0	0	0	1	0	0	0	0	0	1
TNFRSF11B	TNFRSF11B	NM_002546.4	protein_coding	0	1	1	11	2	0	1	0	0	0	0	0	0	6	1	0	0	0	0	1	0	0	0	0	0	3
TNKS	TNKS	NM_003747.3	protein_coding	0	8	5	55	3	0	0	0	0	0	0	0	0	52	5	0	0	0	0	0	0	0	0	0	8	0
TONSL	TONSL	NM_013432.5	protein_coding	2	12	30	80	5	0	0	0	0	0	18	0	0	62	30	0	0	0	2	3	0	0	0	0	9	0
TONSL-AS1	TONSL-AS1	NR_109770.1		0	0	0	100	0	0	0	0	0	0	47	0	0	22	0	10	0	0	0	0	0	0	0	0	0	21
TOP1MT	TOP1MT	NM_001258446.1	protein_coding	0	3	9	37	0	0	1	0	0	0	0	0	0	38	9	0	0	0	0	2	0	0	0	0	1	0
TOP1MT	TOP1MT	NM_001258447.1	protein_coding	0	3	9	37	0	0	1	0	0	0	0	0	0	38	9	0	0	0	0	2	0	0	0	0	1	0
TOP1MT	TOP1MT	NM_052963.3	protein_coding	0	5	9	35	0	0	0	0	0	0	0	0	0	36	9	0	0	0	0	2	0	0	0	0	3	1
TOX	TOX	NM_014729.3	protein_coding	1	13	8	30	1	0	8	0	0	0	0	0	0	18	8	0	0	0	0	1	1	0	0	0	12	4
TP53INP1	TP53INP1	NM_001135733.2	protein_coding	0	0	0	17	12	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
TP53INP1	TP53INP1	NM_033285.4	protein_coding	0	0	0	17	12	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
TPD52	TPD52	NM_001025252.3	protein_coding	0	0	0	13	3	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
TPD52	TPD52	NM_001025253.3	protein_coding	0	0	0	13	3	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
TPD52	TPD52	NM_001287140.2	protein_coding	0	0	0	13	3	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
TPD52	TPD52	NM_001287142.1	protein_coding	0	0	0	13	3	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
TPD52	TPD52	NM_001287143.2	protein_coding	0	0	0	13	3	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
TPD52	TPD52	NM_001287144.2	protein_coding	0	0	0	13	3	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
TPD52	TPD52	NM_005079.4	protein_coding	0	0	0	13	3	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
TPD52	TPD52	NR_105033.2		0	0	0	13	0	0	0	0	0	0	5	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0
TPD52	TPD52	NR_105034.2		0	0	0	13	0	0	0	0	0	0	5	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0
TPD52	TPD52	NR_105035.2		0	0	0	13	0	0	0	0	0	0	5	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0
TPD52	TPD52	NR_105036.2		0	0	0	13	0	0	0	0	0	0	5	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0
TPD52	TPD52	NR_105037.2		0	0	0	13	0	0	0	0	0	0	5	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0
TRAM1	TRAM1	NM_001317804.2	protein_coding	1	2	2	42	4	0	10	0	0	0	0	0	0	30	2	0	0	0	1	2	0	0	0	0	0	1
TRAM1	TRAM1	NM_001317805.2	protein_coding	0	0	0	47	4	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	21
TRAM1	TRAM1	NM_014294.6	protein_coding	1	1	2	43	4	0	11	0	0	0	0	0	0	29	2	0	0	0	1	1	0	0	0	0	0	1
TRAPPC9	TRAPPC9	NM_001160372.4	protein_coding	2	5	15	32	7	0	1	0	0	0	0	0	0	24	15	0	0	1	1	2	0	0	0	0	4	3
TRAPPC9	TRAPPC9	NM_001321646.2	protein_coding	2	5	15	32	7	0	1	0	0	0	0	0	0	24	15	0	0	1	1	2	0	0	0	0	4	3
TRAPPC9	TRAPPC9	NM_031466.7	protein_coding	2	5	16	31	7	0	0	0	0	0	0	0	0	27	16	0	0	1	1	2	0	0	0	0	4	0
TRHR	TRHR	NM_003301.6	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
TRIB1	TRIB1	NM_001282985.1	protein_coding	0	1	1	19	4	0	0	0	0	0	0	0	0	7	1	0	0	0	0	1	0	0	0	0	0	9
TRIB1	TRIB1	NM_025195.4	protein_coding	0	1	1	19	4	0	7	0	0	0	0	0	0	7	1	0	0	0	0	1	0	0	0	0	0	2
TRIM35	TRIM35	NM_001304495.2	protein_coding	0	1	5	38	16	0	0	0	0	0	0	0	0	18	5	0	0	0	0	0	0	0	0	0	1	4
TRIM35	TRIM35	NM_001362813.2	protein_coding	0	1	5	38	16	0	0	0	0	0	0	0	0	18	5	0	0	0	0	0	0	0	0	0	1	4
TRIM35	TRIM35	NM_171982.5	protein_coding	0	3	7	34	12	0	0	0	0	0	0	0	0	18	7	0	0	0	0	0	0	0	0	0	3	4
TRIM55	TRIM55	NM_033058.3	protein_coding	0	4	4	17	0	0	0	0	0	0	4	0	0	14	4	0	0	0	0	1	0	0	0	0	3	0
TRIM55	TRIM55	NM_184085.2	protein_coding	0	4	4	17	0	0	0	0	0	0	4	0	0	14	4	0	0	0	0	1	0	0	0	0	3	0
TRIM55	TRIM55	NM_184086.2	protein_coding	0	3	3	19	0	0	0	0	0	0	4	0	0	16	3	0	0	0	0	1	0	0	0	0	2	0
TRIM55	TRIM55	NM_184087.2	protein_coding	0	1	2	22	0	0	0	0	0	0	4	0	0	19	2	0	0	0	0	1	0	0	0	0	0	0
TRIQK	TRIQK	NM_001171795.2	protein_coding	1	0	0	4	1	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0
TRIQK	TRIQK	NM_001171796.2	protein_coding	1	0	0	4	1	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0
TRIQK	TRIQK	NM_001171797.2	protein_coding	1	0	0	4	1	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0
TRIQK	TRIQK	NM_001171798.2	protein_coding	1	0	0	4	1	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0
TRIQK	TRIQK	NM_001171799.1	protein_coding	1	0	0	4	1	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0
TRIQK	TRIQK	NM_001191035.2	protein_coding	0	0	0	5	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIQK	TRIQK	NM_001191036.2	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
TRMT12	TRMT12	NM_017956.4	protein_coding	0	1	2	4	0	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1
TRMT9B	TRMT9B	NM_001099677.1	protein_coding	0	4	5	59	58	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	4	0
TRMT9B	TRMT9B	NM_020844.3	protein_coding	0	4	5	61	58	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	4	1
TRPA1	TRPA1	NM_007332.3	protein_coding	0	5	1	42	6	0	3	0	0	0	0	0	0	34	1	0	0	0	0	2	0	0	0	0	3	1
TRPS1	TRPS1	NM_001282902.3	protein_coding	0	3	4	38	20	0	0	0	0	0	0	0	0	7	4	0	0	0	0	1	0	0	0	0	2	12
TRPS1	TRPS1	NM_001282903.3	protein_coding	0	3	4	38	20	0	12	0	0	0	0	0	0	6	4	0	0	0	0	1	0	0	0	0	2	1
TRPS1	TRPS1	NM_001330599.2	protein_coding	0	3	4	38	20	0	11	0	0	0	0	0	0	7	4	0	0	0	0	1	0	0	0	0	2	1
TRPS1	TRPS1	NM_014112.5	protein_coding	0	3	4	38	20	0	12	0	0	0	0	0	0	6	4	0	0	0	0	1	0	0	0	0	2	1
TSNARE1	TSNARE1	NM_001291931.2	protein_coding	0	2	0	61	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	2	0	0	0	0	0	0
TSNARE1	TSNARE1	NM_001363740.2	protein_coding	1	3	7	65	3	0	0	0	0	0	2	1	0	62	7	0	0	0	0	2	0	0	0	0	1	0
TSNARE1	TSNARE1	NM_001366901.1	protein_coding	1	3	7	65	3	0	0	0	0	0	2	1	0	62	7	0	0	0	0	2	0	0	0	0	1	0
TSNARE1	TSNARE1	NM_001366902.1	protein_coding	1	1	8	45	1	0	0	0	0	0	0	1	0	44	8	0	0	0	0	0	0	0	0	0	1	0
TSNARE1	TSNARE1	NM_001366903.1	protein_coding	1	1	8	45	1	0	0	0	0	0	0	1	0	44	8	0	0	0	0	0	0	0	0	0	1	0
TSNARE1	TSNARE1	NM_001366904.1	protein_coding	1	3	7	52	0	0	0	0	0	0	0	1	0	54	7	0	0	0	0	2	0	0	0	0	1	0
TSNARE1	TSNARE1	NM_145003.5	protein_coding	1	3	7	65	3	0	0	0	0	0	2	1	0	62	7	0	0	0	0	2	0	0	0	0	1	0
TSPYL5	TSPYL5	NM_033512.3	protein_coding	0	3	4	6	4	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	1
TSTA3	TSTA3	NM_001317783.2	protein_coding	0	1	2	40	4	0	0	0	0	0	4	0	0	33	2	0	0	0	0	1	0	0	0	0	0	0
TSTA3	TSTA3	NM_003313.4	protein_coding	0	1	2	40	4	0	0	0	0	0	4	0	0	33	2	0	0	0	0	1	0	0	0	0	0	0
TTI2	TTI2	NM_001102401.4	protein_coding	1	4	3	67	0	1	5	0	0	0	32	0	0	27	3	0	0	0	1	2	0	0	0	0	2	5
TTI2	TTI2	NM_001265581.2	protein_coding	1	5	3	67	0	1	6	0	0	0	32	0	0	26	3	0	0	0	1	3	0	0	0	0	2	5
TTI2	TTI2	NM_001330505.3	protein_coding	1	4	3	67	0	1	5	0	0	0	32	0	0	27	3	0	0	0	1	2	0	0	0	0	2	5
TTI2	TTI2	NM_025115.5	protein_coding	1	5	3	67	0	2	19	0	0	0	32	0	0	13	3	0	0	0	1	2	0	0	0	0	2	5
TTPA	TTPA	NM_000370.3	protein_coding	0	1	0	5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0
TUSC3	TUSC3	NM_001356429.2	protein_coding	0	1	0	8	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	0	0	0
TUSC3	TUSC3	NM_006765.4	protein_coding	0	1	0	8	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	0	0	0
TUSC3	TUSC3	NM_178234.2	protein_coding	0	1	0	8	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	0	0	0
UBE2V2	UBE2V2	NM_003350.3	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
UBE2W	UBE2W	NM_001001481.4	protein_coding	0	0	0	16	2	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	1
UBE2W	UBE2W	NM_001271015.3	protein_coding	0	0	0	16	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	1
UBE2W	UBE2W	NM_018299.6	protein_coding	0	0	0	16	2	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	1
UBE2W	UBE2W	NR_073119.3		0	0	0	16	0	0	0	0	0	0	0	0	0	13	0	2	0	0	0	0	0	0	0	0	0	1
UBE2W	UBE2W	NR_073120.3		0	0	0	16	0	0	0	0	0	0	0	0	0	13	0	2	0	0	0	0	0	0	0	0	0	1
UBE2W	UBE2W	NR_073121.3		0	0	0	16	0	0	0	0	0	0	0	0	0	13	0	2	0	0	0	0	0	0	0	0	0	1
UBR5	UBR5	NM_001282873.1	protein_coding	1	4	5	30	0	0	1	0	0	0	0	0	0	32	5	0	0	0	1	2	0	0	0	0	2	0
UBR5	UBR5	NM_015902.6	protein_coding	1	4	5	30	0	0	1	0	0	0	0	0	0	32	5	0	0	0	1	2	0	0	0	0	2	0
UBR5-AS1	UBR5-AS1	NR_125415.1		0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
UBXN2B	UBXN2B	NM_001077619.2	protein_coding	0	0	3	21	17	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0
UBXN2B	UBXN2B	NM_001330535.1	protein_coding	0	0	3	4	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0
UBXN2B	UBXN2B	NM_001363181.1	protein_coding	0	0	3	21	17	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0
UBXN2B	UBXN2B	NR_156456.1		0	0	0	24	0	0	0	0	0	0	0	0	0	4	0	20	0	0	0	0	0	0	0	0	0	0
UBXN8	UBXN8	NM_001282189.1	protein_coding	1	0	1	32	1	0	1	0	0	0	0	1	0	29	1	0	0	0	0	0	0	0	1	0	0	1
UBXN8	UBXN8	NM_001282199.1	protein_coding	1	0	2	31	1	0	1	0	0	0	0	1	0	28	2	0	0	0	0	0	0	0	1	0	0	1
UBXN8	UBXN8	NM_005671.4	protein_coding	1	0	2	31	1	0	1	0	0	0	0	1	0	28	2	0	0	0	0	0	0	0	1	0	0	1
UNC5D	UNC5D	NM_001322818.1	protein_coding	0	1	2	32	1	0	0	0	0	0	0	0	0	31	2	0	0	0	0	0	0	0	0	0	1	0
UNC5D	UNC5D	NM_080872.4	protein_coding	0	1	2	32	1	0	0	0	0	0	0	0	0	31	2	0	0	0	0	0	0	0	0	0	1	0
UQCRB	UQCRB	NM_001199975.3	protein_coding	0	0	0	8	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UQCRB	UQCRB	NM_001254752.2	protein_coding	0	0	0	8	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UQCRB	UQCRB	NM_006294.5	protein_coding	0	0	0	8	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UQCRB	UQCRB	NR_045639.2		0	0	0	8	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	1
USP17L2	USP17L2	NM_201402.2	protein_coding	0	2	1	7	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	6
USP17L3	USP17L3	NM_001256871.1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USP17L7	USP17L7	NM_001256869.1	protein_coding	0	0	0	16	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
USP17L8	USP17L8	NM_001256872.1	protein_coding	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0
UTP23	UTP23	NM_032334.3	protein_coding	0	0	0	6	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
VCPIP1	VCPIP1	NM_025054.5	protein_coding	0	1	1	14	12	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
VDAC3	VDAC3	NM_001135694.2	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
VDAC3	VDAC3	NM_005662.7	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
VIRMA	VIRMA	NM_015496.5	protein_coding	0	11	4	43	0	0	0	0	0	0	0	0	0	42	4	0	0	0	0	1	0	0	0	0	10	2
VIRMA	VIRMA	NM_183009.2	protein_coding	0	11	2	31	0	0	0	0	0	0	6	0	0	24	2	0	0	0	0	1	0	0	0	0	10	2
VPS13B	VPS13B	NM_015243.2	protein_coding	1	2	0	39	0	0	6	0	0	0	0	0	0	31	0	0	0	0	1	1	0	0	0	0	1	4
VPS13B	VPS13B	NM_017890.4	protein_coding	2	9	21	76	2	0	6	0	0	0	0	0	0	70	21	0	0	0	2	6	0	0	0	0	5	4
VPS13B	VPS13B	NM_152564.4	protein_coding	2	9	21	76	2	0	6	0	0	0	0	0	0	70	21	0	0	0	2	6	0	0	0	0	5	4
VPS13B	VPS13B	NM_181661.2	protein_coding	2	0	0	23	0	0	6	0	0	0	1	0	0	13	0	0	0	0	1	0	0	1	0	0	0	4
VPS13B	VPS13B	NR_047582.1		1	0	0	24	0	0	0	0	0	0	1	0	0	13	0	7	0	0	1	0	0	0	0	0	0	4
VPS28	VPS28	NM_016208.4	protein_coding	1	3	2	41	0	0	0	0	0	0	5	0	0	15	2	0	0	0	1	2	0	0	0	0	1	24
VPS28	VPS28	NM_183057.2	protein_coding	1	4	2	41	1	0	0	0	0	0	4	0	0	15	2	0	0	0	1	3	0	0	0	0	1	24
VPS37A	VPS37A	NM_001145152.1	protein_coding	0	3	1	34	4	1	11	0	0	0	5	0	0	7	1	0	0	0	0	1	0	0	0	0	2	7
VPS37A	VPS37A	NM_001363167.1	protein_coding	0	3	1	34	4	1	10	0	0	0	5	0	0	7	1	0	0	0	0	1	0	0	0	0	2	8
VPS37A	VPS37A	NM_001363168.1	protein_coding	0	4	1	35	4	2	11	0	0	0	5	0	0	7	1	0	0	0	0	1	0	0	0	0	1	8
VPS37A	VPS37A	NM_001363169.1	protein_coding	0	4	1	35	4	2	11	0	0	0	5	0	0	7	1	0	0	0	0	1	0	0	0	0	1	8
VPS37A	VPS37A	NM_001363170.1	protein_coding	0	4	1	35	4	2	11	0	0	0	5	0	0	7	1	0	0	0	0	1	0	0	0	0	1	8
VPS37A	VPS37A	NM_001363171.1	protein_coding	0	4	1	35	4	2	11	0	0	0	5	0	0	7	1	0	0	0	0	1	0	0	0	0	1	8
VPS37A	VPS37A	NM_001363172.2	protein_coding	0	4	1	44	3	2	11	0	0	0	0	0	0	22	1	0	0	0	0	1	0	0	0	0	1	8
VPS37A	VPS37A	NM_001363173.2	protein_coding	0	3	1	43	3	1	10	0	0	0	0	0	0	22	1	0	0	0	0	1	0	0	0	0	2	8
VPS37A	VPS37A	NM_152415.3	protein_coding	0	3	1	34	4	1	10	0	0	0	5	0	0	7	1	0	0	0	0	1	0	0	0	0	2	8
VXN	VXN	NM_152765.4	protein_coding	0	0	4	15	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	10
WASHC5	WASHC5	NM_001330609.1	protein_coding	0	0	2	23	0	0	1	0	0	0	0	0	0	17	2	0	0	0	0	0	0	0	0	0	0	5
WASHC5	WASHC5	NM_014846.4	protein_coding	0	0	3	22	0	0	0	0	0	0	0	0	0	17	3	0	0	0	0	0	0	0	0	0	0	5
WDR97	WDR97	NM_001316309.2	protein_coding	3	6	39	79	11	0	0	0	0	0	0	0	0	45	39	0	0	0	3	7	0	0	0	0	3	29
WDYHV1	WDYHV1	NM_001283024.1	protein_coding	0	4	3	36	4	1	2	0	0	0	0	0	0	33	3	0	0	0	0	3	0	0	0	0	0	0
WDYHV1	WDYHV1	NM_001283027.1	protein_coding	0	4	3	36	4	1	2	0	0	0	0	0	0	33	3	0	0	0	0	3	0	0	0	0	0	0
WDYHV1	WDYHV1	NM_018024.3	protein_coding	0	3	5	34	4	0	0	0	0	0	0	0	0	32	5	0	0	0	0	3	0	0	0	0	0	1
WDYHV1	WDYHV1	NR_133926.1		0	3	0	39	0	0	0	0	0	0	0	0	0	36	0	6	0	0	0	3	0	0	0	0	0	0
WRN	WRN	NM_000553.6	protein_coding	0	5	4	66	0	0	3	0	0	0	0	0	0	48	4	0	0	0	0	3	0	0	0	0	2	18
WWP1	WWP1	NM_007013.4	protein_coding	0	1	1	21	3	0	0	0	0	0	1	0	0	17	1	0	0	0	0	0	0	0	0	0	1	0
XKR4	XKR4	NM_052898.2	protein_coding	0	0	4	62	2	0	1	0	0	0	0	0	0	59	4	0	0	0	0	0	0	0	0	0	0	0
XKR5	XKR5	NM_001289973.2	protein_coding	1	1	7	22	7	0	3	0	0	0	0	0	0	14	7	0	0	1	1	1	0	0	0	0	0	0
XKR5	XKR5	NM_207411.5	protein_coding	2	1	9	19	7	0	0	0	0	0	0	0	0	14	9	0	0	1	1	1	0	1	0	0	0	0
XKR6	XKR6	NM_173683.4	protein_coding	0	2	3	14	11	0	0	0	0	0	0	0	0	4	3	0	0	0	0	1	0	0	0	0	1	0
XKR6	XKR6	NR_138152.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
XKR6	XKR6	NR_138153.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
XKR6	XKR6	NR_138154.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
XKR9	XKR9	NM_001011720.2	protein_coding	0	0	0	21	0	0	3	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	10
XKR9	XKR9	NM_001287258.2	protein_coding	0	0	0	21	0	0	3	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	10
XKR9	XKR9	NM_001287259.2	protein_coding	0	0	0	21	0	0	3	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	10
XKR9	XKR9	NM_001287260.2	protein_coding	0	0	0	21	0	0	3	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	10
XPO7	XPO7	NM_001100161.2	protein_coding	1	3	4	60	9	0	0	0	0	0	0	0	0	52	4	0	0	1	0	0	0	0	0	0	3	0
XPO7	XPO7	NM_001362802.2	protein_coding	1	3	4	60	9	0	0	0	0	0	0	0	0	52	4	0	0	1	0	0	0	0	0	0	3	0
